ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: slide_template,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: layout,Meta: product_image_on_hover,Meta: header_view,Meta: pageview,Meta: sidebar,Meta: _wp_page_template,Meta: _download_type,Meta: default,Meta: _wp_old_date,Meta: custom_tab_title1,Meta: custom_tab_content1,Meta: _elementor_edit_mode,Meta: _elementor_template_type,Meta: _elementor_version,Meta: _elementor_data,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: _tf_flashsale_text,Meta: _tf_flashsale_text_2,Meta: rs_page_bg_color
3487,simple,LXD5W,Led Panel Light Luxn 5w (100%) - Daylight (6000k),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,355,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,simple,ECO15,LED Tube LUXN 5 Foot (1.5) Frosted - 25 Wats 240V Daylight (6500K),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,315,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,simple,ECO12,LED Tube LUXN 4 Foot (1.2m) Frosted - 18 Watts 240V Daylight (6500K),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,225,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,simple,ECO600,LED Tube LUXN 2 Foot (600mm) Frosted - 10 Watts 240V Daylight (6500K),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,227,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,simple,LX05C,Infrared Luxn Surface Mounted Motion Sensor - Ip20 240v,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,209,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,simple,LX303,Day Night Luxn Photocell Sensor 25amps 240v Ip44,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,359,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,simple,LX302,Day Night Luxn Photocell Sensor 10amps 240v Ip44,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,269,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,simple,TP-PL-S-60W,Panel Light Square LED LUXN - 600x1200 - 60 Watt Daylight (6000K) 240V,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,simple,TP-PL-S-40W,Panel Light Square LED LUXN - 600x600 - 40 Watt Daylight (6000K) 240V,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,simple,TP-PL-R-18W,Panel Light Round LED LUXN - 18 Watt Daylight (6000K) 240V,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,simple,BFXN158,Single Open Channel Luxn Fluorescent Light Fitting - 5 Foot,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,235,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,simple,BFXN258,Double Open Channel Luxn Fluorescent Light Fitting - 5 Foot,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,simple,BFXN136,Single Open Channel Luxn Fluorescent Light Fitting - 4 Foot,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,simple,BFXN236,Double Open Channel Luxn Fluorescent Light Fitting - 4 Foot,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,simple,LDP92615,Complete LED LUXN Dustproof Fitting 20W - 2 Foot (600mm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,simple,LDP92614,Complete LED LUXN Dustproof Fitting 40W - 4 Foot (1.2m),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,319,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,simple,LXTP45,Complete LED LUXN Triproof Fitting 45W - 5 Foot (1.5m),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,319,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
